class,video_segment,body_angle_mean,body_angle_std,body_angle_min,body_angle_max,body_angle_range,hip_shoulder_vertical_diff_mean,hip_shoulder_vertical_diff_std,hip_shoulder_vertical_diff_min,hip_shoulder_vertical_diff_max,hip_shoulder_vertical_diff_range,hip_ankle_vertical_diff_mean,hip_ankle_vertical_diff_std,hip_ankle_vertical_diff_min,hip_ankle_vertical_diff_max,hip_ankle_vertical_diff_range,shoulder_elbow_angle_mean,shoulder_elbow_angle_std,shoulder_elbow_angle_min,shoulder_elbow_angle_max,shoulder_elbow_angle_range,wrist_shoulder_hip_angle_mean,wrist_shoulder_hip_angle_std,wrist_shoulder_hip_angle_min,wrist_shoulder_hip_angle_max,wrist_shoulder_hip_angle_range
plank_correcto,IMG_0213_datos_seg_3,157.81867226795342,0.4406999123816874,157.20325165405376,158.89729056710215,1.694038913048388,-0.00395919283231094,0.0009793957296234848,-0.0053129196166992,-0.001808762550354,0.0035041570663451997,-0.09231307605902352,0.0005320024134741323,-0.093322217464447,-0.0909451246261596,0.002377092838287395,90.99122899957605,0.3897395376193175,90.2862550264254,91.54123173585458,1.2549767094291866,116.64121263163278,0.3618450236332918,115.82883101399172,117.21075436489868,1.381923350906959
plank_correcto,IMG_0214_datos_seg_1,158.30142088745544,0.7887591030733939,157.4539290868633,160.21493349204357,2.761004405180273,-0.01713753143946325,0.001059382383816022,-0.0194380283355712,-0.0155621170997619,0.0038759112358092984,-0.04575984080632523,0.0018816361118900878,-0.0478127598762512,-0.041249930858612,0.006562829017639202,98.44894086712836,0.6948808537992336,97.55305367230729,99.58095558894848,2.0279019166411985,108.99542611581502,0.5440305383036247,108.32243690053951,110.27469394686648,1.952257046326963
plank_correcto,IMG_0214_datos_seg_2,158.30864641245412,0.7971949875972975,157.4539290868633,160.21493349204357,2.761004405180273,-0.017161788543065343,0.0010816703884498106,-0.0194380283355712,-0.0155621170997619,0.0038759112358092984,-0.045736923813819844,0.001915790425590711,-0.0478127598762512,-0.041249930858612,0.006562829017639202,98.45327764869675,0.7005339313711098,97.55305367230729,99.58095558894848,2.0279019166411985,109.00649768014428,0.5626934033340776,108.32243690053951,110.27469394686648,1.952257046326963
plank_correcto,IMG_0214_datos_seg_3,159.94038072756368,0.8001449581199346,158.80321867622376,161.74959506695288,2.946376390729114,-0.015929556886355035,0.0025792524587486183,-0.0204644799232482,-0.0117267966270446,0.008737683296203601,-0.04189707338809963,0.0030582436430487935,-0.044856309890747,-0.0339646935462951,0.010891616344451904,98.55368449981249,0.7805057207005007,97.46015534133414,100.03836518331524,2.578209841981092,108.92299798990076,0.8669203640449691,107.82278740968268,110.73714947423072,2.914362064548044
plank_correcto,IMG_0227_datos_seg_1,167.65997873206655,0.43699123600118944,167.02234069886993,168.5349708994953,1.512630200625381,0.014339517553647312,0.0006430282825761938,0.0132412314414978,0.0155966877937316,0.0023554563522338,-0.08357682426770524,0.0015922785731957482,-0.0852077603340148,-0.080460250377655,0.004747509956359794,77.94593848453636,0.39521552632198514,77.28487545818726,78.5959343311158,1.311058872928541,106.40788902568367,0.35645236853319395,105.75283697250438,106.95889884094552,1.2060618684411395
plank_correcto,IMG_0227_datos_seg_2,167.6784010856282,0.43930986761322116,167.02234069886993,168.5349708994953,1.512630200625381,0.014369765917460075,0.0006575392584981989,0.0132412314414978,0.0155966877937316,0.0023554563522338,-0.08354083697001134,0.0015823696757844698,-0.0852077603340148,-0.080460250377655,0.004747509956359794,77.9387085175444,0.40309764946018567,77.28487545818726,78.5959343311158,1.311058872928541,106.3925082972287,0.36298919198021223,105.75283697250438,106.95889884094552,1.2060618684411395
plank_correcto,IMG_0227_datos_seg_3,167.63776312464083,0.44291213639777965,166.86710111172235,168.5349708994953,1.6678697877729576,0.014309378465016636,0.0006299220650525785,0.0132412314414978,0.0155966877937316,0.0023554563522338,-0.0836293945709864,0.001633142166788547,-0.0864129066467285,-0.080460250377655,0.0059526562690735,77.95264457954464,0.3887696458100578,77.28487545818726,78.5959343311158,1.311058872928541,106.42382215419441,0.3495768166462463,105.75283697250438,106.95889884094552,1.2060618684411395
plank_correcto,IMG_0229_datos_seg_1,178.82198757639762,1.0088772639949015,175.1364444900063,179.989178514628,4.852734024621697,0.0035543918609618765,0.0023309579408946663,-0.0031302571296691,0.0068856477737426,0.0100159049034117,-0.003911867737770027,0.0028625066525029817,-0.0125204920768737,-0.0003256797790527,0.012194812297821,82.13373151273244,1.1405846794469239,80.62668061836689,84.80311718969728,4.176436571330385,99.89375564985282,1.1504506851386997,97.89039125028394,102.5837926074015,4.6934013571175655
plank_correcto,IMG_0229_datos_seg_2,178.81515344471558,1.0322382854387944,175.1364444900063,179.989178514628,4.852734024621697,0.003522523244221966,0.0024072755623820957,-0.0031302571296691,0.0068856477737426,0.0100159049034117,-0.00389658709367111,0.0028178723192694285,-0.0116269588470458,-0.0003256797790527,0.0113012790679931,82.12793492841966,1.1275984554788108,80.62668061836689,84.57114192949939,3.9444613111324998,99.88097976146551,1.124023999179844,97.89039125028394,101.94531475590668,4.054923505622739
plank_correcto,IMG_0229_datos_seg_3,178.77629414672455,1.1213873040838567,175.1364444900063,179.989178514628,4.852734024621697,0.0034381747245788214,0.0025440417101548255,-0.0031302571296691,0.0068856477737426,0.0100159049034117,-0.003928867975870717,0.0028946411955996097,-0.0116269588470458,-0.0003256797790527,0.0113012790679931,82.14516534343798,1.1517570225624485,80.62668061836689,84.57114192949939,3.9444613111324998,99.87721185844306,1.1190931107771096,97.89039125028394,101.94531475590668,4.054923505622739
plank_correcto,IMG_0349_datos_seg_1,130.73532388949369,0.9522560838643375,129.4105320766403,132.56935007336148,3.158817996721183,-0.09338026046752926,0.0016761608725269406,-0.0956102013587951,-0.0899856686592102,0.0056245326995848915,-0.007075784107049257,0.0012097801215608878,-0.0087385177612304,-0.0041498839855194,0.004588633775711,125.57202194157144,1.2102013776247404,122.89707143932876,127.0735167634489,4.176445324120138,151.39579670850858,1.4160511305651189,148.5014518300772,153.29321831777858,4.791766487701381
